0.0055235,0.0075745,0.0097948,0.005249,0.005589,0.0062666,0.0053801,0.0054493,0.0058511,0.0057007,0.0060773,0.0065283,0.0071413,0.007625,0.0080562,0.010543,0.012525,0.014001,0.01037,0.013782,0.015288,0.014606,0.018502,0.019632,0.016022,0.018207,0.019158,0.01437,0.013256,0.013139,0.014113,0.012764,0.012885,0.01381,0.011955,0.011932,0.013152,0.010413,0.0097693,0.012661,0.0099355,0.0091333,0.012426,0.009803,0.0090246,0.012359,0.0099245,0.0089577,0.0124,0.010013,0.0089169,0.01279,0.010309,0.0090683,0.013794,0.010959,0.0096884,0.017194,0.013451,0.011666,0.023405,0.019441,0.017776,0.018489,0.01724,0.013589,0.01492,0.019142,0.010874,0.0094398,0.011572,0.0072697,0.006402,0.0084958,0.0068342,0.0042247,0.0057501,0.0059669,0.0031318,0.0045869,0.0050128,0.0031292,0.0041534,0.00473,0.0036848,0.0039808,0.0046633,0.0042372,0.0040171,0.0046879,0.0046336,0.0041392,0.0047869,0.0048058,0.0043045,0.0048081,0.0048123,0.0043926,0.0048001,0.0045849,0.0043337,0.0047037,0.0042029,0.0041652,0.0044963,0.0039773,0.0040186,0.0043131,0.0038339,0.0039496,0.0042416,0.0037215,0.0039333,0.0042335,0.003649,0.0039098,0.0042106,0.0044546,0.0036215,0.0035866,0.0038432,0.0045516,0.006585,0.0069617,0.0088361,0.0088735,0.0072498,0.0071064,0.0068577,0.0063558,0.0061469,0.0060704,0.0060679,0.006088,0.0062276,0.0065847,0.007824,0.010329,0.0087329,0.0084764,0.0057173,0.0044488,0.0034012,0.0028697,0.0027331,0.002799,0.0029332,0.0030559,0.00313,0.0031475,0.0030743,0.0029327,0.0028279,0.0027792,0.0027545,0.0027298,0.0068255,0.0046559,0.004028,0.0041928,0.0048834,0.0073383,0.0078977,0.0091604,0.0089473,0.0063669,0.0063032,0.0057894,0.00492,0.0047095,0.0045951,0.0045585,0.004479,0.0044554,0.0046798,0.0051199,0.0069122,0.0054807,0.0044333,0.0038594,0.0036965,0.0036173,0.0034662,0.0033583,0.0032796,0.0032706,0.003289,0.0033103,0.0033085,0.0032633,0.0031898,0.0031137,0.0030718,0.0030554,0.0030283,0.0012425,0.0013002,0.0013525,0.0012453,0.0012931,0.0013366,0.0012511,0.0012832,0.001297,0.0012648,0.0012739,0.0012961,0.00068891,0.00068669,0.00068275,0.00068278,0.00073386,0.00072682,0.00070492,0.00070029,0.0022167,0.002435,0.0025436,0.0024909,0.002212,0.0021222,0.0025956,0.0024892,0.0021372,0.0011363,0.0011155,0.0011787,0.0011768,0.0009514,0.00089548,1
0.0067623,0.0096444,0.011749,0.0061791,0.0070387,0.0079211,0.0062136,0.006631,0.0070697,0.006615,0.0071105,0.0074514,0.0080027,0.0084907,0.0087007,0.011537,0.013676,0.014223,0.011912,0.015023,0.01571,0.015873,0.018399,0.018629,0.016671,0.018227,0.018286,0.014424,0.013615,0.012946,0.013992,0.012607,0.012516,0.013589,0.011658,0.011547,0.012731,0.0099375,0.0095486,0.012224,0.0094246,0.0088135,0.012044,0.0092062,0.0087853,0.012098,0.0093274,0.0086478,0.012154,0.0093421,0.0084793,0.012556,0.0095949,0.0085129,0.013665,0.010472,0.0093019,0.016591,0.011832,0.010201,0.02293,0.017373,0.015332,0.018597,0.01637,0.012367,0.014549,0.018076,0.0099284,0.0098514,0.011912,0.0074572,0.007397,0.0098254,0.0073244,0.0053477,0.0068706,0.0067236,0.0046836,0.0059452,0.0060768,0.0046421,0.0056112,0.0058532,0.0048832,0.0054503,0.0058258,0.0051651,0.005443,0.0058191,0.0054285,0.0055316,0.00585,0.0055701,0.0055828,0.0058951,0.0055789,0.0056057,0.0058731,0.0054179,0.0055092,0.0057764,0.0052114,0.0053947,0.0056598,0.0050617,0.0053002,0.0055485,0.0049681,0.0052515,0.005484,0.0049179,0.0052408,0.0054583,0.0048635,0.0052224,0.0054391,0.0052937,0.0042487,0.0040938,0.0042997,0.0049302,0.0069734,0.0074374,0.0088546,0.0088876,0.0073067,0.0070323,0.0067441,0.006165,0.0059527,0.0058814,0.0058987,0.0059066,0.0060388,0.0064646,0.0074204,0.0098982,0.0085756,0.0081248,0.0058648,0.0049651,0.0039355,0.0035757,0.0034707,0.0034781,0.0035372,0.0036118,0.0036527,0.0036553,0.0035966,0.0035224,0.003461,0.0034245,0.0034075,0.0033892,0.0071628,0.0052338,0.0045064,0.0045204,0.005103,0.006956,0.0076587,0.0084267,0.0083203,0.0062315,0.0061196,0.0056557,0.0050949,0.0049139,0.0047859,0.0047159,0.0045958,0.0045403,0.0047527,0.004902,0.0060327,0.0051049,0.0044242,0.0041179,0.0040437,0.0039872,0.0038977,0.003839,0.0037988,0.0037846,0.0037783,0.0037633,0.0037542,0.0037297,0.0036853,0.0036412,0.0036049,0.0035925,0.0035733,0.0014419,0.0014988,0.0015322,0.0014438,0.0014873,0.0015157,0.0014378,0.0014659,0.0014837,0.0014422,0.0014604,0.0014802,0.00076965,0.00076641,0.00075919,0.00075882,0.00079869,0.00079332,0.00077569,0.00077408,0.0023087,0.0024852,0.0025202,0.0024559,0.0021415,0.0020665,0.0025787,0.0023982,0.0020235,0.0011554,0.0010954,0.0011562,0.0011442,0.00095276,0.00088443,1
0.0060885,0.0095516,0.011746,0.005142,0.0064334,0.007583,0.005187,0.0058035,0.0063264,0.0056648,0.006282,0.0066299,0.0074961,0.0078675,0.0081336,0.011575,0.013488,0.01375,0.012137,0.015069,0.015449,0.016281,0.018174,0.018027,0.016974,0.018174,0.017784,0.014339,0.013553,0.012561,0.01385,0.012466,0.012152,0.013392,0.011525,0.011173,0.012238,0.0094137,0.0089111,0.011655,0.0087533,0.0080803,0.011459,0.0084331,0.0080602,0.011526,0.0085168,0.0078238,0.011603,0.008481,0.00756,0.012054,0.0086728,0.0075181,0.013302,0.0096929,0.0084422,0.016087,0.010951,0.0091094,0.022606,0.016492,0.014005,0.018404,0.015557,0.011236,0.013995,0.017074,0.0086664,0.0091697,0.011162,0.0065047,0.0065075,0.0091298,0.0063539,0.0040499,0.0059857,0.0056743,0.0031697,0.0049543,0.0049254,0.0030839,0.0045462,0.0046911,0.0033383,0.0042557,0.0046604,0.0037612,0.0042232,0.0046412,0.0040809,0.004293,0.0046415,0.0042646,0.0043161,0.004638,0.0042676,0.0043117,0.0046113,0.0040502,0.0042403,0.0045593,0.0037333,0.0040732,0.0044241,0.0035388,0.0039099,0.0042825,0.003394,0.0038296,0.0042015,0.0033785,0.0038066,0.0040964,0.0033338,0.0037462,0.0040265,0.0052127,0.0039217,0.0036684,0.0038904,0.0046658,0.006899,0.0074485,0.0088073,0.0088785,0.0072575,0.0069653,0.0066606,0.0059343,0.0056847,0.0055932,0.0056025,0.0056043,0.0057403,0.0062363,0.0071507,0.009687,0.0083785,0.0077645,0.0055404,0.0045993,0.0034087,0.0029623,0.0028267,0.0028043,0.0028739,0.0029526,0.0029958,0.0029934,0.0029237,0.0028057,0.0027095,0.0026518,0.0026371,0.0026051,0.0070733,0.0050441,0.0041786,0.0041266,0.004784,0.0066171,0.007404,0.0080594,0.0079857,0.0059781,0.0058752,0.0053745,0.0047865,0.004588,0.0044191,0.0043205,0.0041601,0.0040612,0.0043387,0.004425,0.0054098,0.0045538,0.0038934,0.0035795,0.0034819,0.0034101,0.0032769,0.0031891,0.0031347,0.0031226,0.0031324,0.0031205,0.0030958,0.0030518,0.0029971,0.0029651,0.0029314,0.0029077,0.0028787,0.0011886,0.0012901,0.001345,0.001185,0.0012792,0.0013172,0.0011785,0.0012348,0.0012617,0.0011835,0.001223,0.0012557,0.00067816,0.00067389,0.00065982,0.000658,0.00071859,0.00070932,0.0006843,0.0006808,0.0023144,0.002467,0.0024716,0.0024096,0.0020743,0.0019861,0.0025346,0.0023007,0.0018833,0.0011488,0.0010726,0.0011274,0.0011143,0.00091437,0.00081729,1
0.0059074,0.0095941,0.011713,0.0049815,0.0063305,0.0075495,0.0049828,0.0056237,0.0062052,0.00548,0.0061688,0.0065279,0.0074298,0.0077423,0.0080398,0.011836,0.013558,0.013677,0.012451,0.015139,0.01535,0.016469,0.018149,0.017826,0.017073,0.018134,0.017533,0.014291,0.013507,0.012342,0.01377,0.012423,0.01194,0.013254,0.011459,0.010944,0.012072,0.0093254,0.0087985,0.011479,0.008595,0.007879,0.011266,0.0082354,0.007878,0.011395,0.0083224,0.0076526,0.011457,0.0082897,0.0072915,0.011931,0.008508,0.0072096,0.013246,0.0094559,0.0081115,0.015935,0.010682,0.0087872,0.022451,0.016188,0.013417,0.018258,0.015152,0.010695,0.013706,0.016596,0.0081326,0.008979,0.010802,0.0061331,0.006311,0.0088527,0.0060396,0.0038428,0.0056825,0.0054646,0.0029375,0.0046007,0.0047832,0.0028844,0.004292,0.0045274,0.0031096,0.0040334,0.0044604,0.0034889,0.0040548,0.0045275,0.003801,0.0041506,0.0045343,0.0040027,0.0042556,0.0044499,0.0040218,0.0041948,0.0043843,0.003793,0.0040643,0.0042973,0.0034908,0.0038972,0.0041905,0.0032469,0.0037636,0.0040494,0.0031432,0.0036898,0.0039353,0.0030868,0.0036615,0.0038105,0.0030848,0.0035879,0.0037286,0.0051996,0.0038779,0.0035803,0.0038237,0.0046236,0.0069462,0.0074896,0.0088142,0.008865,0.0072247,0.0069256,0.0066063,0.0058752,0.0056067,0.0055116,0.0055347,0.0055291,0.0056717,0.0061739,0.0070678,0.0095991,0.0082715,0.0075903,0.0054071,0.0044817,0.0032816,0.002818,0.0027062,0.0026743,0.002764,0.0028522,0.0029119,0.0028917,0.0028029,0.0026902,0.0025941,0.0025419,0.0025052,0.0024775,0.0070412,0.0050235,0.0041004,0.0040576,0.0047194,0.0064983,0.0072777,0.0078985,0.0078071,0.0058448,0.0057495,0.0052394,0.0047076,0.0045083,0.0043374,0.0042052,0.0040485,0.0039451,0.0041755,0.0042414,0.0051292,0.0043682,0.0037567,0.0034421,0.0033299,0.0032564,0.0031235,0.0030241,0.0029735,0.0029585,0.0029579,0.0029578,0.0029463,0.0029076,0.0028555,0.0028122,0.0027774,0.0027465,0.0027315,0.0011424,0.0012503,0.0013035,0.0011339,0.0012263,0.0012806,0.0011252,0.0011816,0.0012085,0.0011334,0.001177,0.0012044,0.00066054,0.00065274,0.00063681,0.00063718,0.00070323,0.00069268,0.00066336,0.00065988,0.0023251,0.0024654,0.0024546,0.0023954,0.0020573,0.0019591,0.0025163,0.00226,0.001831,0.0011486,0.0010658,0.0011157,0.0011019,0.0009013,0.00079596,1
0.006886,0.011032,0.012719,0.0054336,0.007303,0.0084397,0.0054215,0.0064249,0.0069576,0.0059651,0.0066951,0.0069421,0.0073665,0.0081391,0.0083137,0.011887,0.013923,0.013332,0.013066,0.015578,0.015142,0.017249,0.018109,0.016815,0.017533,0.01792,0.016478,0.014098,0.012926,0.011333,0.013398,0.011764,0.010916,0.012789,0.010675,0.0097555,0.01181,0.0090584,0.0087674,0.01128,0.0086185,0.0080322,0.011199,0.0082413,0.0082235,0.011361,0.0081596,0.0076184,0.01145,0.0080826,0.0071594,0.011879,0.0081559,0.0070195,0.013281,0.0093944,0.0080993,0.015813,0.010055,0.0082803,0.022479,0.015275,0.011653,0.017797,0.013557,0.0091725,0.012009,0.013733,0.0068983,0.0079488,0.0088313,0.0060528,0.0055488,0.0071389,0.0059985,0.0039823,0.0055797,0.0055131,0.0033836,0.0049059,0.0050315,0.0033095,0.0046872,0.0048438,0.0035953,0.0046227,0.0048084,0.0039446,0.0045786,0.0047685,0.0042351,0.0046422,0.0047724,0.0044226,0.0047319,0.0047933,0.0044062,0.0047318,0.0047889,0.0042003,0.0046363,0.0046598,0.0039391,0.0044804,0.0045131,0.0037503,0.0043264,0.0044033,0.0036161,0.0042309,0.0043552,0.0035527,0.0041872,0.0043186,0.0035269,0.0041358,0.0042768,0.0057407,0.0042536,0.0039114,0.0040612,0.0047192,0.0069972,0.0076372,0.0088381,0.0088241,0.0070308,0.0066798,0.0063123,0.0057629,0.0055717,0.0055219,0.0055012,0.0054883,0.0056017,0.0061725,0.006953,0.0094941,0.0079115,0.006609,0.0047836,0.0039545,0.0032947,0.002996,0.0029095,0.002941,0.0029993,0.0030777,0.0031344,0.0031296,0.0030473,0.0029441,0.0028553,0.0028034,0.0027783,0.0027561,0.0071614,0.0051805,0.0042767,0.0041484,0.0047415,0.0061032,0.0068887,0.0072445,0.0071268,0.0054753,0.0053521,0.0049477,0.0047097,0.0045341,0.0043476,0.0042108,0.0040519,0.0039464,0.0041932,0.0041817,0.0044771,0.0040841,0.0037065,0.0034955,0.0034366,0.0033737,0.0032904,0.0032346,0.0031858,0.0031466,0.0031423,0.0031483,0.0031487,0.0031259,0.0030863,0.0030467,0.003026,0.0030137,0.0029981,0.0012401,0.0013555,0.0013866,0.0012321,0.0013349,0.0013574,0.0012266,0.0012767,0.0013021,0.0012355,0.0012803,0.001299,0.00070144,0.00069389,0.00067736,0.0006786,0.00073437,0.00072393,0.00070163,0.00070007,0.0023706,0.0024791,0.0024061,0.0023779,0.0020142,0.0019142,0.0024888,0.0020961,0.0017295,0.0011537,0.0010541,0.0010847,0.0010675,0.00088992,0.00078694,1
0.0077197,0.010829,0.012539,0.0069902,0.0081779,0.0091241,0.0070205,0.0076607,0.0081514,0.0074084,0.0078624,0.0081079,0.0086981,0.009049,0.0093133,0.012402,0.01418,0.014024,0.013109,0.015561,0.015517,0.017088,0.018489,0.017768,0.017502,0.018275,0.017339,0.014558,0.013615,0.012386,0.014046,0.012668,0.012075,0.013549,0.011684,0.011111,0.012561,0.010083,0.0097391,0.012045,0.0095722,0.0090446,0.011925,0.0093189,0.0091478,0.012025,0.0093331,0.0087623,0.012096,0.0092891,0.0084773,0.012501,0.0094029,0.0084455,0.013711,0.010191,0.0090412,0.01631,0.01116,0.0094946,0.022539,0.016032,0.013086,0.017997,0.014807,0.010583,0.013419,0.015884,0.0087053,0.009525,0.010865,0.0076474,0.0075023,0.00934,0.0076063,0.0060995,0.007326,0.0072445,0.0056071,0.0066837,0.0067855,0.0056307,0.0064706,0.0066367,0.0058569,0.006362,0.0065871,0.0060157,0.0063494,0.0065673,0.0061494,0.0064064,0.0065755,0.0062474,0.0064393,0.0065849,0.0062861,0.0064416,0.0065811,0.0061587,0.0063708,0.0065109,0.005989,0.0062802,0.0063934,0.0058829,0.0061649,0.0063257,0.005836,0.006107,0.0062891,0.0057914,0.0060733,0.0062397,0.0057629,0.006015,0.006191,0.0057533,0.0047436,0.0045505,0.0046575,0.0052095,0.0071738,0.0076697,0.0089564,0.0089421,0.0072956,0.0070264,0.0067091,0.0061486,0.0059424,0.0058937,0.005885,0.0058815,0.0059929,0.0064252,0.0072442,0.0096034,0.0081575,0.0073875,0.0055859,0.0049015,0.0042204,0.0039747,0.0039214,0.0039354,0.0039624,0.0039988,0.0040225,0.00403,0.0039848,0.0039227,0.0038735,0.0038501,0.003831,0.0038085,0.0071854,0.0055294,0.0048807,0.0047652,0.0052327,0.0065651,0.0072187,0.0077575,0.0076174,0.0059627,0.0058995,0.0055003,0.0052236,0.0050737,0.0049494,0.004872,0.0047379,0.0046548,0.0048771,0.0048622,0.0052532,0.0048324,0.0044847,0.0043305,0.0042787,0.0042415,0.0041726,0.0041369,0.0041092,0.004086,0.0040843,0.0040926,0.0040955,0.0040767,0.0040454,0.0040141,0.0039857,0.0039689,0.0039511,0.0015645,0.0016211,0.0016447,0.0015645,0.0016122,0.0016367,0.0015601,0.001586,0.0016024,0.0015643,0.0015832,0.0015988,0.00081958,0.00081757,0.00080947,0.00080965,0.00084058,0.00083545,0.00082249,0.00082026,0.0024004,0.0025191,0.0024842,0.0024454,0.0021322,0.0020486,0.0025383,0.0022672,0.0019279,0.0011712,0.0010907,0.0011248,0.001109,0.00095596,0.00088251,1
0.0067532,0.010093,0.012006,0.0059295,0.0072718,0.0083386,0.0059735,0.0067368,0.007253,0.0064119,0.0070503,0.007314,0.0079503,0.0084215,0.0087006,0.011867,0.013958,0.013882,0.012604,0.015333,0.015344,0.016847,0.018511,0.017888,0.017263,0.018227,0.017379,0.014339,0.013428,0.012142,0.013876,0.012497,0.011882,0.013401,0.011445,0.010919,0.012355,0.0095971,0.0091956,0.011827,0.0090393,0.008431,0.011678,0.0087338,0.0085156,0.011761,0.0087439,0.0081593,0.011851,0.0087489,0.0078358,0.012307,0.0088468,0.0077766,0.013496,0.0097374,0.0084939,0.016312,0.010859,0.0090905,0.022583,0.016005,0.013066,0.017893,0.014866,0.010321,0.013334,0.016079,0.0082274,0.0090097,0.010605,0.0067971,0.0066717,0.008795,0.0067886,0.0048288,0.006459,0.0062534,0.004181,0.0056712,0.005696,0.0041793,0.005398,0.0055313,0.00439,0.0052297,0.005483,0.0046165,0.0051902,0.0054431,0.0049029,0.0052504,0.0054362,0.0050509,0.0052898,0.0054674,0.0050754,0.0052848,0.0054567,0.0049252,0.0051981,0.0053525,0.004687,0.0050227,0.0052484,0.0045066,0.0049075,0.0051549,0.00439,0.0048442,0.0050831,0.0043431,0.0048086,0.0050314,0.004304,0.0048164,0.0049794,0.0054297,0.0043086,0.0040972,0.0042509,0.0049145,0.0070489,0.0075483,0.0089386,0.0088999,0.0072095,0.0069542,0.0066317,0.0059987,0.0057844,0.0057182,0.0057095,0.0057151,0.0058385,0.0062922,0.0072025,0.0096145,0.0081315,0.0074111,0.0054002,0.0045756,0.0037145,0.0033944,0.0033165,0.0033149,0.0033422,0.0034112,0.0034556,0.003457,0.0033951,0.003299,0.0032276,0.0031832,0.0031649,0.0031549,0.0070412,0.0052488,0.0045133,0.0043915,0.0049491,0.0065095,0.0071591,0.0078275,0.0076354,0.0058153,0.0057681,0.0053084,0.0049389,0.0047597,0.0046213,0.0045213,0.0043637,0.0042654,0.0044853,0.0045196,0.0050672,0.004508,0.004061,0.0038512,0.0037744,0.0037325,0.003643,0.0035816,0.0035463,0.0035218,0.0035253,0.0035274,0.0035149,0.0034835,0.0034462,0.0034101,0.0033816,0.0033653,0.0033461,0.001362,0.0014516,0.0014805,0.001364,0.0014325,0.0014605,0.0013576,0.0013956,0.0014147,0.0013617,0.0013938,0.0014097,0.00074547,0.00074057,0.00072981,0.00072968,0.00077508,0.00076825,0.00074788,0.00074545,0.0023564,0.0024966,0.002466,0.0024274,0.002086,0.0019954,0.0025209,0.0022473,0.0018579,0.0011596,0.0010784,0.0011158,0.0011,0.00092438,0.00083349,1
0.010775,0.012692,0.01385,0.010347,0.011065,0.01157,0.010371,0.01075,0.010972,0.010578,0.010841,0.010973,0.011348,0.011497,0.011631,0.013841,0.015094,0.014845,0.014368,0.016159,0.015991,0.017703,0.018611,0.017878,0.017866,0.018319,0.017379,0.015556,0.01481,0.013781,0.01518,0.014165,0.013602,0.014746,0.013373,0.012925,0.013813,0.012196,0.011907,0.013402,0.011793,0.011469,0.013273,0.011584,0.011506,0.013355,0.01155,0.011288,0.013411,0.011511,0.011096,0.013688,0.011584,0.011068,0.014656,0.012094,0.011415,0.016763,0.012633,0.011632,0.022351,0.016127,0.0138,0.018126,0.015312,0.012143,0.01429,0.01618,0.011154,0.011698,0.012576,0.010639,0.010608,0.011648,0.010626,0.0099318,0.010517,0.010416,0.0097352,0.010212,0.010205,0.0097393,0.010141,0.010147,0.009791,0.010078,0.010145,0.0098653,0.010075,0.010123,0.009955,0.010075,0.010128,0.010009,0.010078,0.010134,0.0099971,0.010073,0.01013,0.0099593,0.010048,0.010101,0.0098919,0.010004,0.010058,0.0098393,0.0099586,0.010017,0.0098052,0.0099374,0.0099759,0.0097861,0.009922,0.0099665,0.0097646,0.0099012,0.0099533,0.0066292,0.0060466,0.0059427,0.0059947,0.0062941,0.0076104,0.0079855,0.00907,0.009007,0.0077629,0.0075762,0.0073222,0.0068665,0.0067125,0.0066628,0.0066535,0.0066479,0.0067162,0.0070221,0.0076066,0.0095699,0.0083027,0.007665,0.0064737,0.0061042,0.0057717,0.0056728,0.0056566,0.0056541,0.0056643,0.0056794,0.0056905,0.0056862,0.0056733,0.0056503,0.0056302,0.0056175,0.0056112,0.0056026,0.0076047,0.0064632,0.0061005,0.00604,0.0062815,0.0071109,0.0075654,0.0080121,0.0078546,0.0067443,0.0067308,0.0064695,0.0062963,0.0062058,0.0061335,0.0060899,0.0060204,0.005978,0.0060757,0.0060719,0.0062462,0.0060416,0.0058916,0.0058194,0.0057896,0.005774,0.005749,0.0057311,0.0057185,0.0057121,0.0057086,0.0057075,0.0057062,0.0056982,0.0056864,0.0056767,0.0056694,0.0056672,0.0056596,0.0020637,0.0020829,0.0020911,0.0020619,0.0020804,0.0020842,0.0020589,0.0020697,0.0020729,0.0020596,0.002068,0.0020714,0.0010122,0.0010109,0.0010077,0.0010076,0.0010196,0.0010174,0.0010123,0.0010115,0.0025365,0.0026118,0.0025767,0.0025602,0.002344,0.0022931,0.0026173,0.0024107,0.0022078,0.0012142,0.0011564,0.0011732,0.0011656,0.0010743,0.0010361,1
0.0058389,0.0092059,0.011302,0.0050688,0.0063945,0.0076068,0.0051522,0.0059547,0.0065206,0.0056912,0.0063315,0.006686,0.0075231,0.0078989,0.0082208,0.011623,0.013682,0.013866,0.012105,0.014939,0.015194,0.016702,0.01876,0.018425,0.017075,0.018297,0.017749,0.014312,0.013371,0.012291,0.014013,0.012857,0.012331,0.013552,0.011725,0.011219,0.01242,0.0094843,0.0089209,0.011811,0.0087678,0.008038,0.011601,0.0084859,0.0080284,0.011663,0.0085453,0.0077453,0.011712,0.0085323,0.0074692,0.012168,0.0086978,0.0073839,0.013392,0.0095057,0.008102,0.016445,0.010976,0.008945,0.022572,0.016241,0.013353,0.01767,0.015057,0.01027,0.013519,0.016619,0.0081516,0.0087893,0.010603,0.0063004,0.0061816,0.0085798,0.0062518,0.0039938,0.0058147,0.0055935,0.0030646,0.0048667,0.0049261,0.0030816,0.0044894,0.0046848,0.0033263,0.0042139,0.0045933,0.0037347,0.0042196,0.0045528,0.0040693,0.0042941,0.0045582,0.0042586,0.004327,0.0045793,0.0042084,0.0042992,0.0045737,0.0040033,0.0042295,0.0044721,0.0037117,0.0040855,0.0043172,0.0034864,0.0039355,0.0041786,0.0033637,0.0038732,0.0040846,0.0033195,0.003852,0.0039949,0.0032751,0.0038042,0.0039346,0.005051,0.0039016,0.0037115,0.0039114,0.0046828,0.0069571,0.0073951,0.0090109,0.0089141,0.0072049,0.0070689,0.0067252,0.0059872,0.0057217,0.0056364,0.0056368,0.0056341,0.0057654,0.0062196,0.0072463,0.0096381,0.0081044,0.0075705,0.0053397,0.004403,0.0033452,0.0029111,0.0027945,0.0027719,0.0028536,0.0029369,0.0029898,0.0029746,0.0029064,0.0027961,0.0026992,0.0026445,0.0026127,0.0025781,0.0068839,0.0050052,0.0042248,0.0041383,0.0047707,0.006571,0.0071782,0.008087,0.0078435,0.0058361,0.0058539,0.0053475,0.0047815,0.0045529,0.0043827,0.0042894,0.0041258,0.0040397,0.0043758,0.0044183,0.005099,0.0043399,0.0038375,0.0035236,0.0034283,0.0033722,0.0032789,0.0032004,0.0031382,0.0031136,0.0031044,0.0031217,0.0031211,0.0030743,0.0030193,0.0029614,0.0029273,0.0029088,0.0028946,0.0011947,0.0012932,0.0013278,0.001188,0.001274,0.0013062,0.0011787,0.0012305,0.0012487,0.0011863,0.0012237,0.0012399,0.00067752,0.00067137,0.00065677,0.00065593,0.00071912,0.00070935,0.00068563,0.00068002,0.0023271,0.0024842,0.0024746,0.0024291,0.0020858,0.0019824,0.0025078,0.0022591,0.0018273,0.001154,0.0010783,0.0011135,0.0011047,0.00091234,0.00080434,1
0.010982,0.012493,0.013617,0.010734,0.011188,0.011669,0.010761,0.01097,0.011214,0.010914,0.011142,0.011294,0.011634,0.011787,0.011918,0.013784,0.015132,0.015227,0.014125,0.016068,0.016209,0.017598,0.01922,0.018869,0.017884,0.018809,0.018277,0.01565,0.014959,0.014186,0.015446,0.01464,0.014269,0.0151,0.013871,0.013552,0.014273,0.012565,0.012261,0.01386,0.012178,0.011838,0.013725,0.011999,0.011843,0.013768,0.012045,0.011737,0.013805,0.012041,0.011587,0.014085,0.012093,0.011561,0.0149,0.012525,0.011829,0.017241,0.013278,0.012234,0.022631,0.016904,0.014767,0.01824,0.01608,0.012879,0.014956,0.017341,0.011899,0.012178,0.013156,0.011149,0.011079,0.012128,0.011134,0.010406,0.010974,0.010899,0.010195,0.010656,0.010691,0.010181,0.010569,0.010617,0.010242,0.01048,0.010582,0.010334,0.010479,0.01058,0.010419,0.010512,0.010589,0.010466,0.010526,0.010596,0.010457,0.010516,0.010591,0.010418,0.010484,0.010563,0.010348,0.010428,0.010519,0.010293,0.010389,0.010486,0.010268,0.010353,0.010465,0.010244,0.01035,0.010451,0.010229,0.010341,0.010433,0.0065911,0.0061388,0.0060665,0.0061305,0.0064152,0.0076404,0.0079537,0.0092477,0.0091639,0.0078317,0.0077479,0.0075105,0.007044,0.0068893,0.0068371,0.0068425,0.006841,0.0069067,0.007159,0.0078289,0.0097484,0.0084659,0.008057,0.0067009,0.0063076,0.0059741,0.005872,0.0058488,0.0058406,0.0058555,0.0058757,0.0058863,0.0058821,0.0058684,0.005844,0.0058244,0.0058112,0.0058045,0.005799,0.0076067,0.006553,0.0062269,0.0062073,0.0064462,0.007367,0.0077761,0.0084565,0.0082666,0.0069502,0.0069781,0.0067113,0.0064542,0.0063648,0.0063036,0.0062661,0.0062028,0.0061722,0.006288,0.0062981,0.0065617,0.006273,0.006106,0.0060167,0.0059918,0.0059749,0.0059423,0.0059254,0.0059166,0.0059142,0.0059139,0.0059143,0.0059104,0.0059026,0.005889,0.0058752,0.0058667,0.0058627,0.0058595,0.0021157,0.0021324,0.0021427,0.0021146,0.0021292,0.0021374,0.0021133,0.0021213,0.0021271,0.0021146,0.0021204,0.0021257,0.0010327,0.0010316,0.0010293,0.0010292,0.0010404,0.0010381,0.0010335,0.0010328,0.0025416,0.0026404,0.0026295,0.0026013,0.0023956,0.0023469,0.0026524,0.0024868,0.0022768,0.0012241,0.0011752,0.001195,0.0011902,0.001095,0.0010589,1
